ticket_id,created_at,resolved_at,created_by,classroom_id,building,category,subcategory,description,resolution_notes,assigned_technician,resolution_time_minutes
INC0200866,2025-01-29 06:31:37,,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,,,
INC0201227,2025-01-29 06:34:54,2025-01-29 06:38:54,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,21
INC0201629,2025-01-29 06:39:18,,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,,,
INC0200074,2025-01-29 10:39:00,2025-01-30 11:52:00,Faculty8494180,WIE-110,Wieboldt Hall,AV Technical Support,Input switching failure,Touch panel input selection not changing projector source.,Matrix switcher front-panel override cleared; touch panel control restored.,A. Okafor,1513
INC0200549,2025-01-29 16:23:00,2025-02-03 23:42:00,Faculty8629221,WIE-355,Wieboldt Hall,Equipment Maintenance & Repair,Projector lamp / image quality,"Yellow tint on projected image, worse on left side.",Replaced projector lamp; brightness restored.,J. Whitfield,7639
INC0201400,2025-01-30 05:02:56,2025-01-30 05:04:56,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,16
INC0201698,2025-01-30 05:50:31,,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,,,
INC0201667,2025-01-30 06:14:42,2025-01-30 06:39:42,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,22
INC0201849,2025-01-30 06:25:08,2025-01-30 06:47:08,25Live,WIE-412,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,28
INC0202331,2025-01-30 07:17:51,2025-01-30 07:32:51,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,11
INC0200311,2025-01-30 20:59:00,2025-09-04 02:25:00,Faculty7819248,,Wieboldt Hall,AV Technical Support,Audio / microphone,Lavalier mic cutting out intermittently during lecture.,Swapped faulty bodypack transmitter with spare unit.,A. Okafor,311366
INC0202046,2025-01-31 05:38:56,2025-01-31 05:53:56,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,12
INC0202051,2025-01-31 05:39:56,2025-01-31 05:57:56,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,9
INC0200075,2025-01-31 15:37:00,2025-01-31 15:41:00,Staff3449026,WIE-110,Wieboldt Hall,AV Technical Support,Input switching failure,Room stuck on document camera input; cannot switch back to podium PC.,Reloaded control program; input switching functional.,J. Whitfield,4
INC0201944,2025-02-01 05:33:17,2025-02-01 05:43:17,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,17
INC0202467,2025-02-01 05:51:48,2025-02-01 05:55:48,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,5
INC0202143,2025-02-01 06:35:27,2025-02-01 07:00:27,25Live,WIE-205,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,18
INC0200136,2025-02-01 08:54:00,2025-02-23 19:20:00,Faculty2574074,WIE-105,Wieboldt Hall,Webconferencing,Zoom/Teams AV routing,Remote participants cannot hear in-room audio on Zoom call.,Selected correct USB bridge as mic/speaker in Zoom; verified with test call.,A. Okafor,32306
INC0202064,2025-02-02 07:45:26,2025-02-02 08:00:26,25Live,WIE-318,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,27
INC0202049,2025-02-03 05:41:09,,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,,,
INC0200967,2025-02-03 07:04:20,2025-02-03 07:27:20,25Live,WIE-521,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,5
INC0200728,2025-02-03 08:20:00,2025-02-04 10:30:00,Staff4173610,WIE-246,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Lecture recording missing audio track for full session.,Restarted capture appliance; verified next scheduled recording completed.,D. Lindqvist,1570
INC0201999,2025-02-04 06:06:38,2025-02-04 06:21:38,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,20
INC0201540,2025-02-04 06:57:35,2025-02-04 07:07:35,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,8
INC0200651,2025-02-04 11:02:00,2025-02-13 12:27:00,Faculty7464100,WIE-521,Wieboldt Hall,Consultation,AV consultation / training,Department asks for guidance on recording equipment for workshop series.,Recommended equipment configuration; scheduled follow-up.,R. Calloway,13045
INC0200821,2025-02-05 05:41:01,,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,,,
INC0202250,2025-02-05 06:01:04,2025-02-05 06:13:04,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,1
INC0201388,2025-02-05 06:12:28,2025-02-05 06:38:28,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,19
INC0201736,2025-02-05 06:14:36,2025-02-05 06:16:36,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,29
INC0201012,2025-02-05 06:17:45,2025-02-05 06:27:45,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,26
INC0200669,2025-02-05 11:31:00,2025-02-07 19:45:00,Faculty912514,WIE-343,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Lecture recording missing audio track for full session.,Restarted capture appliance; verified next scheduled recording completed.,S. Patel,3374
INC0200498,2025-02-05 12:30:00,2025-02-06 02:00:00,Faculty9985048,,Wieboldt Hall,Consultation,AV consultation / training,Department asks for guidance on recording equipment for workshop series.,Provided 30-minute room orientation; left quick-reference guide.,A. Okafor,810
INC0201246,2025-02-06 05:03:59,2025-02-06 05:07:59,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,27
INC0200928,2025-02-06 05:58:55,,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,,,
INC0201134,2025-02-06 06:16:10,2025-02-06 06:37:10,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,4
INC0200868,2025-02-06 06:36:16,2025-02-06 07:05:16,25Live,WIE-205,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,20
INC0200729,2025-02-06 13:57:00,2025-02-09 00:40:00,Student8677501,WIE-246,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Capture appliance offline; last three scheduled recordings missing.,Restarted capture appliance; verified next scheduled recording completed.,A. Okafor,3523
INC0200245,2025-02-06 15:49:00,2025-02-06 17:01:00,Student1281637,,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,Power-cycled matrix switcher and re-seated HDMI at podium; signal restored.,A. Okafor,72
INC0200381,2025-02-06 18:29:00,2025-02-15 06:30:00,Faculty1935138,,Wieboldt Hall,Setup & Configuration,Event / class AV setup,Panel discussion: three handhelds and confidence monitor requested.,Completed setup and tested with event organizer.,A. Okafor,12241
INC0201029,2025-02-07 05:07:27,2025-02-07 05:19:27,25Live,WIE-205,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,23
INC0201307,2025-02-07 06:39:41,,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,,,
INC0201453,2025-02-07 07:16:10,2025-02-07 07:45:10,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,5
INC0201753,2025-02-08 06:42:57,2025-02-08 06:56:57,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,27
INC0202131,2025-02-08 06:56:44,2025-02-08 06:59:44,25Live,WIE-521,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,17
INC0200650,2025-02-08 08:46:00,2025-02-22 17:44:00,Student1827657,WIE-110,Wieboldt Hall,Equipment Maintenance & Repair,Preventative maintenance,Quarterly AV preventative maintenance check.,Updated device firmware; verified control and AV paths.,A. Okafor,20698
INC0200097,2025-02-08 16:23:00,2025-02-08 19:36:00,Staff6112120,WIE-258,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Projector shows brief image then drops to black screen repeatedly.,Rebooted control processor; input routing restored after reload.,M. Reyes,193
INC0200137,2025-02-09 09:40:00,2025-02-09 10:23:00,Faculty6839459,WIE-105,Wieboldt Hall,Webconferencing,Zoom/Teams AV routing,Remote participants cannot hear in-room audio on Zoom call.,Selected correct USB bridge as mic/speaker in Zoom; verified with test call.,D. Lindqvist,43
INC0200499,2025-02-09 18:24:00,2025-02-11 13:40:00,Student7549418,WIE-355,Wieboldt Hall,Consultation,AV consultation / training,New faculty member requests walkthrough of classroom AV system.,Recommended equipment configuration; scheduled follow-up.,D. Lindqvist,2596
INC0201573,2025-02-11 05:20:43,,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,,,
INC0202023,2025-02-11 05:23:48,2025-02-11 05:49:48,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,23
INC0200872,2025-02-11 05:26:46,2025-02-11 05:32:46,25Live,WIE-258,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,20
INC0202332,2025-02-11 06:26:31,2025-02-11 06:37:31,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,17
INC0200025,2025-02-11 15:21:00,2025-02-12 08:02:00,Staff6988110,WIE-205,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Capture appliance offline; last three scheduled recordings missing.,Corrected room calendar mapping in capture scheduler.,S. Patel,1001
INC0201069,2025-02-12 05:24:52,2025-02-12 05:42:52,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,3
INC0201053,2025-02-12 05:40:48,2025-02-12 05:54:48,25Live,WIE-544,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,8
INC0200788,2025-02-12 06:21:29,2025-02-12 06:38:29,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,27
INC0201232,2025-02-12 06:34:05,2025-02-12 06:58:05,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,6
INC0202367,2025-02-12 07:18:57,2025-02-12 07:22:57,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,10
INC0201741,2025-02-12 07:35:23,2025-02-12 07:37:23,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,29
INC0201727,2025-02-12 07:39:07,2025-02-12 07:52:07,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,19
INC0200653,2025-02-12 10:46:00,2025-03-03 06:40:00,Staff5940427,WIE-355,Wieboldt Hall,AV Technical Support,Podium PC / login,Podium PC extremely slow to load PowerPoint.,Cleared temp files and restarted; escalated for RAM upgrade.,K. Duval,27114
INC0200573,2025-02-12 10:58:00,2025-02-12 11:03:00,Faculty816644,WIE-110,Wieboldt Hall,av technical support,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,Power-cycled matrix switcher and re-seated HDMI at podium; signal restored.,S. Patel,5
INC0200946,2025-02-13 05:09:36,2025-02-13 05:35:36,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,28
INC0201605,2025-02-13 05:28:30,,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,,,
INC0201876,2025-02-13 05:33:34,2025-02-13 05:40:34,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,15
INC0201102,2025-02-13 07:53:19,2025-02-13 07:57:19,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,13
INC0200098,2025-02-13 20:01:00,2025-02-13 21:32:00,Faculty4388445,WIE-258,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Rebooted control processor; input routing restored after reload.,A. Okafor,91
INC0202155,2025-02-14 06:07:26,2025-02-14 06:23:26,25Live,WIE-318,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,13
INC0201919,2025-02-14 06:45:39,,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,,,
INC0202273,2025-02-14 07:32:44,2025-02-14 07:34:44,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,10
INC0200574,2025-02-14 10:40:00,2025-02-15 01:59:00,Faculty8986653,WIE-110,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Power-cycled matrix switcher and re-seated HDMI at podium; signal restored.,A. Okafor,919
INC0200655,2025-02-14 14:54:00,2025-02-15 10:28:00,Faculty4409483,WIE-404,Wieboldt Hall,Consultation,AV consultation / training,Instructor requests best-practice review for hybrid teaching setup.,Recommended equipment configuration; scheduled follow-up.,D. Lindqvist,1174
INC0200855,2025-02-15 05:45:38,2025-02-15 06:14:38,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,9
INC0202455,2025-02-15 05:58:21,2025-02-15 06:05:21,25Live,WIE-404,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,20
INC0201040,2025-02-16 05:15:00,2025-02-16 05:28:00,25Live,WIE-521,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,21
INC0201004,2025-02-17 05:00:54,2025-02-17 05:01:54,25Live,WIE-455,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,1
INC0202423,2025-02-17 05:55:14,2025-02-17 06:17:14,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,4
INC0201492,2025-02-18 06:03:14,2025-02-18 06:30:14,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,25
INC0202212,2025-02-18 06:06:20,2025-02-18 06:35:20,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,9
INC0202447,2025-02-18 06:06:54,2025-02-18 06:29:54,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,16
INC0201138,2025-02-18 06:07:09,2025-02-18 06:11:09,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,5
INC0202493,2025-02-18 06:19:07,2025-02-18 06:43:07,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,28
INC0202175,2025-02-18 06:28:50,2025-02-18 06:40:50,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,22
INC0201881,2025-02-18 07:21:36,2025-02-18 07:22:36,25Live,WIE-318,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,24
